unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
287,scene,corridor-s,0.012236140246694234,white-c,72511065.0,2615296.0,419652.0,0.0056173268186663124,windowpane,8841352.0,1594660.0,108622.0,0.010517855915192512,pane,480756.0,635562.0,10253.0,0.009269798791210282,corridor-s,1530368.0,985551.0,30413.0,0.012236140246694234,crosshatched,1743616.0,177886.0,9347.0,0.004888202054749746
349,scene,covered_bridge-interior-s,0.012031657990399297,brown-c,182265724.0,2739211.0,912527.0,0.004956896429971191,road,12902886.0,973183.0,87348.0,0.006334742721968194,screen,677188.0,350744.0,6401.0,0.006266084925469711,covered_bridge-interior-s,125440.0,548566.0,8013.0,0.012031657990399297,grooved,1505280.0,283592.0,18643.0,0.010531405823766304
510,scene,fitting_room-exterior-s,0.011785072012221297,brown-c,182265724.0,2629779.0,1010902.0,0.0054974804551469756,toilet,310112.0,862085.0,11663.0,0.010049684024767908,muzzle,666221.0,438233.0,10069.0,0.009200601250930888,fitting_room-exterior-s,150528.0,436278.0,6835.0,0.011785072012221297,grooved,1505280.0,132897.0,10432.0,0.006408866253620807
165,scene,donjon-s,0.011759515501544136,grey-c,159331282.0,3074487.0,1282662.0,0.007960757608776747,bird,1030707.0,1572391.0,28049.0,0.010892608257163261,head,4946761.0,715330.0,56017.0,0.009992197748370785,donjon-s,175616.0,707301.0,10262.0,0.011759515501544136,potholed,1580544.0,251497.0,15447.0,0.008503275910852948
218,part,wing,0.011417199396117976,grey-c,159331282.0,2928034.0,1105474.0,0.00685974337490508,floor,20378155.0,1746820.0,238366.0,0.010890951631657512,wing,323329.0,828304.0,13000.0,0.011417199396117976,kitchen-s,9006592.0,913593.0,91054.0,0.009263687705454328,zigzagged,1618176.0,252345.0,16906.0,0.009120556318329318
23,scene,corridor-s,0.011341949875825085,brown-c,182265724.0,2632915.0,755120.0,0.004100714508448163,bed,5899566.0,1189256.0,70874.0,0.010098963400697753,screen,677188.0,525623.0,11175.0,0.009377863710059112,corridor-s,1530368.0,678419.0,24771.0,0.011341949875825085,polka-dotted,1705984.0,217759.0,18858.0,0.009899810224764225
12,scene,badminton_court-outdoor-s,0.011341565188625101,grey-c,159331282.0,2550200.0,697894.0,0.004329808069541174,horse,1230680.0,1368842.0,21061.0,0.008168050631752816,torso,7669375.0,665471.0,83823.0,0.010159103907479108,badminton_court-outdoor-s,150528.0,656561.0,9051.0,0.011341565188625101,spiralled,1605632.0,230527.0,14086.0,0.00773075502463403
492,texture,woven,0.010957947109252096,orange-c,30348501.0,2233782.0,207035.0,0.006394854488836657,horse,1230680.0,770298.0,17190.0,0.008665240438998523,torso,7669375.0,372270.0,49275.0,0.00616525511206313,oast_house-s,150528.0,426219.0,5862.0,0.010268267689639768,woven,1781248.0,154970.0,20987.0,0.010957947109252096
29,scene,art_gallery-s,0.01044571694725418,brown-c,182265724.0,2313057.0,724373.0,0.003939927292904503,fireplace,390206.0,873451.0,12670.0,0.010128002928887351,lid,90429.0,407267.0,4860.0,0.009861292600378217,art_gallery-s,953344.0,617310.0,16237.0,0.01044571694725418,sprinkled,1718528.0,85278.0,14250.0,0.007962869002143548
373,object,sidewalk,0.010234674745834707,grey-c,159331282.0,2758056.0,1095123.0,0.00680225062745267,sidewalk,4001057.0,1728197.0,58043.0,0.010234674745834707,wheel,1513439.0,1003377.0,23657.0,0.009488765056701157,nursery-s,827904.0,788364.0,11363.0,0.007080169854290441,potholed,1580544.0,245130.0,14271.0,0.00787842352033203
150,object,tree,0.010117184566302607,orange-c,30348501.0,2477472.0,183099.0,0.005609156840785527,tree,21215516.0,1528130.0,227797.0,0.010117184566302607,muzzle,666221.0,566044.0,10983.0,0.00899300898563968,park-s,1179136.0,795414.0,19478.0,0.009962804438915805,waffled,1555456.0,214327.0,13876.0,0.00790246863871492
148,scene,kitchenette-s,0.008498676597114126,red-c,21004512.0,2130436.0,149048.0,0.006484322998011825,cat,4163987.0,642078.0,26375.0,0.00551814029780174,body,1291612.0,306232.0,11980.0,0.007554241725646083,kitchenette-s,188160.0,272499.0,3882.0,0.008498676597114126,woven,1781248.0,121635.0,14481.0,0.007668388404587582
