unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
124,object,bathtub,0.03508072366551136,grey-c,159331282.0,2955953.0,1934733.0,0.01206549929604466,bathtub,583451.0,1404937.0,67390.0,0.03508072366551136,lid,90429.0,543999.0,13263.0,0.021351814735215278,bathroom-s,9257472.0,905145.0,283267.0,0.028672635345442767,gauzy,1630720.0,130428.0,29030.0,0.01675982814103889
311,texture,stained,0.034945332488417385,pink-c,18491188.0,1437845.0,52761.0,0.002654471623250074,ground,7897548.0,677575.0,55402.0,0.006502795103266879,paw,266872.0,300332.0,3668.0,0.006508900939780243,earth_fissure-s,125440.0,264490.0,3232.0,0.008357943408034174,stained,1693440.0,352975.0,69098.0,0.034945332488417385
234,texture,matted,0.03480387147573447,grey-c,159331282.0,2577753.0,819162.0,0.005085124128193955,mountain,5469345.0,1472075.0,210543.0,0.03128017344545146,ear,784263.0,373794.0,9140.0,0.007955317921137907,butte-s,125440.0,722756.0,21561.0,0.026082853980293596,matted,1593088.0,948619.0,85486.0,0.03480387147573447
289,texture,crosshatched,0.03457379509869018,green-c,63326720.0,2977652.0,416934.0,0.0063279740821004455,tree,21215516.0,1437140.0,174663.0,0.007770400142041151,garage door,63629.0,318701.0,2359.0,0.006208368533388072,airport_terminal-s,1480192.0,950436.0,79731.0,0.03391513962542808,crosshatched,1743616.0,1257366.0,100288.0,0.03457379509869018
25,object,ground,0.03455712377900774,grey-c,159331282.0,2835462.0,1694017.0,0.010556416854559965,ground,7897548.0,2229801.0,338282.0,0.03455712377900774,leg,2786636.0,512402.0,12730.0,0.003873647874757935,driveway-s,288512.0,1046605.0,13896.0,0.010517543999073585,potholed,1580544.0,257211.0,24905.0,0.013738036792895165
106,texture,lined,0.03442853925548335,white-c,72511065.0,2691530.0,876716.0,0.01179556853945851,mountain,5469345.0,1813039.0,140763.0,0.01971023105258596,wave,42267.0,249847.0,3608.0,0.0125058057718037,valley-s,501760.0,859877.0,29261.0,0.021961518370189795,lined,1568000.0,691825.0,75213.0,0.03442853925548335
476,object,field,0.034426890652259214,yellow-c,34166024.0,2830883.0,534317.0,0.014653841101249253,field,1883336.0,1525443.0,113448.0,0.034426890652259214,headboard,500152.0,453963.0,13245.0,0.014077396452219752,field-cultivated-s,639744.0,1026419.0,35809.0,0.02196394157342516,honeycombed,1555456.0,518334.0,35485.0,0.01740907273445338
320,object,ground,0.034416483751694496,grey-c,159331282.0,2420489.0,931023.0,0.005789197050619364,ground,7897548.0,1961310.0,328018.0,0.034416483751694496,pane,480756.0,373430.0,5543.0,0.006531603984243079,volleyball_court-outdoor-s,137984.0,766533.0,9896.0,0.01106166745470987,potholed,1580544.0,224344.0,15906.0,0.008891090016556902
232,texture,lined,0.034403861730674376,white-c,72511065.0,2681965.0,1405614.0,0.019049508387717493,curtain,3110939.0,1448902.0,63566.0,0.014137480469944565,headboard,500152.0,600438.0,21332.0,0.01976543143530092,bedroom-s,19167232.0,1059267.0,422475.0,0.02133278570052228,lined,1568000.0,260735.0,60823.0,0.034403861730674376
432,texture,flecked,0.03439745057756074,black-c,139916835.0,1964144.0,1458540.0,0.010386801499723274,skyscraper,1270392.0,743342.0,19007.0,0.009528622212463159,coach,689166.0,142525.0,5446.0,0.006591265302664463,casino-outdoor-s,163072.0,284089.0,3951.0,0.008914510051668507,flecked,1580544.0,535136.0,70354.0,0.03439745057756074
493,scene,highway-s,0.034078690236763874,grey-c,159331282.0,3032583.0,1693198.0,0.010538314376948469,road,12902886.0,2039396.0,468151.0,0.03234397975256684,wave,42267.0,311490.0,8688.0,0.02517757318101596,highway-s,4076800.0,1222177.0,174631.0,0.034078690236763874,gauzy,1630720.0,521314.0,45018.0,0.021365760867501717
119,part,screen,0.03386810716039562,blue-c,61494563.0,2211852.0,650210.0,0.01031159423565056,tvmonitor,1019561.0,1267373.0,56557.0,0.025357596496018386,screen,677188.0,596522.0,41725.0,0.03386810716039562,beach-s,990976.0,603299.0,38532.0,0.02476758693434584,polka-dotted,1705984.0,277795.0,24509.0,0.012509250894465796
