unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
481,object,sky,0.02238721445935919,blue-c,61494563.0,1411102.0,1087287.0,0.017588410359133007,sky,36622673.0,1027733.0,824431.0,0.02238721445935919,cloud,129326.0,52035.0,1567.0,0.00871552999543922,mountain_snowy-s,1793792.0,606293.0,43347.0,0.01839279546559694,banded,2571520.0,338895.0,34797.0,0.012100703222750727
320,scene,field-cultivated-s,0.022303091537746816,green-c,63326720.0,2035426.0,529188.0,0.008162330029735801,mountain,5469345.0,1849999.0,148523.0,0.020712133241089132,roof,443437.0,268450.0,9595.0,0.013662408229055718,field-cultivated-s,639744.0,971054.0,35142.0,0.022303091537746816,,24924928.0,194049.0,141610.0,0.005669532741381427
171,color,blue-c,0.022038649765665642,blue-c,61494563.0,2021518.0,1369624.0,0.022038649765665642,sky,36622673.0,1197712.0,586808.0,0.015760183342040976,screen,677188.0,176219.0,5859.0,0.006912882810177122,swimming_pool-outdoor-s,263424.0,604944.0,10281.0,0.011981302595191395,bubbly,1517824.0,703713.0,45220.0,0.020778223025414037
219,texture,dotted,0.02203328116409811,purple-c,10857154.0,1583610.0,201022.0,0.016423712199162367,sky,36622673.0,717944.0,278119.0,0.007504054367841045,clouds,116722.0,140998.0,1985.0,0.007761941071812616,mountain_snowy-s,1793792.0,352365.0,25382.0,0.01196826631773762,dotted,2935296.0,752985.0,79513.0,0.02203328116409811
75,texture,woven,0.022032598897663246,yellow-c,34166024.0,995065.0,119417.0,0.0034078567940479553,blind,265437.0,334835.0,1558.0,0.0026022441432804306,door frame,221497.0,44050.0,467.0,0.0017617323072280059,wheat_field-s,175616.0,195533.0,2824.0,0.007667141790538245,woven,1781248.0,387729.0,46758.0,0.022032598897663246
212,object,road,0.021869045587366513,grey-c,159331282.0,2265526.0,967500.0,0.0060231847602804835,road,12902886.0,1623287.0,310875.0,0.021869045587366513,drawer,540514.0,259662.0,4713.0,0.005924851313008901,classroom-s,639744.0,980851.0,13858.0,0.00862493363879714,lined,1568000.0,222648.0,14718.0,0.008287488808680523
289,texture,banded,0.02185543156523981,purple-c,10857154.0,2394863.0,255564.0,0.019664134514240154,bottle,940208.0,985186.0,19352.0,0.010152976692014131,screen,677188.0,384975.0,14890.0,0.014217878241871984,casino-outdoor-s,163072.0,366635.0,7718.0,0.01478575219018025,banded,2571520.0,733653.0,70691.0,0.02185543156523981
18,scene,swimming_pool-outdoor-s,0.02162021645272476,blue-c,61494563.0,1820236.0,394737.0,0.006273627003101173,swimming pool,200439.0,652691.0,15686.0,0.01873080468664173,screen,677188.0,178618.0,3497.0,0.004102972044176466,swimming_pool-outdoor-s,263424.0,388951.0,13806.0,0.02162021645272476,matted,1593088.0,792144.0,44501.0,0.019011582279211067
447,texture,lined,0.0215989085063683,purple-c,10857154.0,1108798.0,34266.0,0.0028718489574734033,inflatable bounce game,70577.0,610448.0,3019.0,0.004452762954900103,roof,443437.0,161136.0,4306.0,0.00717347447052728,swimming_pool-outdoor-s,263424.0,299445.0,10033.0,0.018148239260829608,lined,1568000.0,196854.0,37313.0,0.0215989085063683
361,texture,banded,0.02146295650919486,white-c,72511065.0,959443.0,187081.0,0.0025528418587738807,swimming pool,200439.0,429915.0,4600.0,0.007351131594843979,sash,104750.0,67558.0,1935.0,0.011357433396136705,swimming_pool-outdoor-s,263424.0,275941.0,8457.0,0.01592931355338401,banded,2571520.0,204135.0,58322.0,0.02146295650919486
384,object,sky,0.02139826113911605,blue-c,61494563.0,1360134.0,999202.0,0.016153811395414424,sky,36622673.0,1072229.0,789707.0,0.02139826113911605,cloud,129326.0,55875.0,2654.0,0.014538721534728035,mountain_snowy-s,1793792.0,657299.0,34071.0,0.01409628385367105,banded,2571520.0,221001.0,27386.0,0.009904037235071706
207,texture,matted,0.021265581548503384,green-c,63326720.0,1111121.0,381177.0,0.005950622092964442,bush,776932.0,591006.0,13157.0,0.009711532712667214,trunk,43897.0,144214.0,813.0,0.0043406763553268035,forest-broadleaf-s,1216768.0,269322.0,30370.0,0.020862528508229606,matted,1593088.0,363952.0,40751.0,0.021265581548503384
479,texture,banded,0.021107469945394506,purple-c,10857154.0,1798448.0,219420.0,0.017643678743202697,sea,2272224.0,718783.0,30530.0,0.010312527339344301,body,1291612.0,213791.0,10595.0,0.007087866802960648,ball_pit-s,275968.0,288739.0,6687.0,0.011983441453711333,banded,2571520.0,834821.0,70413.0,0.021107469945394506
351,object,sky,0.020781670291583444,white-c,72511065.0,1239528.0,758352.0,0.010389487836111239,sky,36622673.0,964075.0,765213.0,0.020781670291583444,cloud,129326.0,19199.0,908.0,0.006151053062994096,bank-outdoor-s,163072.0,539354.0,4850.0,0.006952647453467435,banded,2571520.0,208320.0,53442.0,0.019601686914383007
427,color,purple-c,0.020496868056083004,purple-c,10857154.0,1745817.0,253133.0,0.020496868056083004,sky,36622673.0,1005654.0,589649.0,0.015919817656558907,body,1291612.0,126664.0,7481.0,0.005302683947703246,mountain_snowy-s,1793792.0,581161.0,37671.0,0.016117438973987736,swirly,1605632.0,608019.0,37791.0,0.01736830494609028
157,texture,lined,0.02046407965387569,yellow-c,34166024.0,1725935.0,175673.0,0.0049185685208142866,wall,48917895.0,757396.0,351313.0,0.007122560147115466,shade,197478.0,243833.0,3162.0,0.007216723078222247,lecture_room-s,225792.0,504122.0,4724.0,0.006514154911126738,lined,1568000.0,216758.0,35791.0,0.02046407965387569
109,texture,stained,0.02045016633378554,pink-c,18491188.0,1609348.0,96666.0,0.004832364937384616,sidewalk,4001057.0,832815.0,50863.0,0.010634100834851033,paw,266872.0,227819.0,1243.0,0.002519009095183281,driveway-s,288512.0,466185.0,6090.0,0.008135109610249436,stained,1693440.0,217905.0,38304.0,0.02045016633378554
436,object,swimming pool,0.020428448926302557,blue-c,61494563.0,1008925.0,539742.0,0.008710609587741839,swimming pool,200439.0,592089.0,15866.0,0.020428448926302557,screen,677188.0,122537.0,7906.0,0.009984605067572259,swimming_pool-outdoor-s,263424.0,293893.0,9949.0,0.018176071673901284,bubbly,1517824.0,170500.0,12384.0,0.00738928601262575
46,texture,perforated,0.020151714126247465,blue-c,61494563.0,1612427.0,243240.0,0.003869320554373546,grass,12961339.0,739200.0,155781.0,0.011501202162489725,base,72883.0,149693.0,573.0,0.0025810462020783493,nunnery-s,125440.0,309567.0,3173.0,0.007347730841017612,perforated,1793792.0,821776.0,51667.0,0.020151714126247465
144,texture,lined,0.020116583447160562,pink-c,18491188.0,1013234.0,57460.0,0.002954703156205067,floor,20378155.0,499538.0,93542.0,0.004500640896998872,crosswalk,241792.0,83876.0,1275.0,0.003930417734044815,swimming_pool-outdoor-s,263424.0,266612.0,3800.0,0.007221094717959241,lined,1568000.0,218420.0,35228.0,0.020116583447160562
244,part,lid,0.020113466306314345,yellow-c,34166024.0,1039654.0,115648.0,0.00329575095832064,toilet,310112.0,381357.0,6100.0,0.008900315012788729,lid,90429.0,92257.0,3602.0,0.020113466306314345,bathroom-s,9257472.0,273430.0,56829.0,0.0059983705002061944,lined,1568000.0,133123.0,15078.0,0.008942821810805761
97,color,purple-c,0.019583666974585707,purple-c,10857154.0,1873333.0,244521.0,0.019583666974585707,sea,2272224.0,821282.0,52473.0,0.017254991971478114,body,1291612.0,223888.0,12266.0,0.008159740931884192,ball_pit-s,275968.0,381557.0,7808.0,0.012017539944314214,bubbly,1517824.0,702510.0,41761.0,0.019168969779759504
288,texture,banded,0.019537491042200445,yellow-c,34166024.0,1554177.0,155993.0,0.004386235734534001,painting,2207098.0,608980.0,30993.0,0.01112820614092568,frame,136341.0,162658.0,2884.0,0.009739459331678567,bathroom-s,9257472.0,493789.0,69117.0,0.0071386048379367215,banded,2571520.0,168591.0,52509.0,0.019537491042200445
16,object,road,0.01935062835913719,pink-c,18491188.0,2122089.0,145317.0,0.007099730505629286,road,12902886.0,1381361.0,271162.0,0.01935062835913719,back pillow,282308.0,341192.0,1321.0,0.002123183199690121,driveway-s,288512.0,805555.0,10790.0,0.00996051794693324,stained,1693440.0,278905.0,35471.0,0.018313529945675353
331,object,ground,0.01926319869282131,grey-c,159331282.0,2103896.0,771633.0,0.0048027883363335475,ground,7897548.0,1680189.0,181011.0,0.01926319869282131,wheel,1513439.0,585181.0,22351.0,0.010764982764757361,beach-s,990976.0,822190.0,21593.0,0.012052537072170657,,24924928.0,205730.0,126186.0,0.005046537275412174
385,color,red-c,0.019169691323963657,red-c,21004512.0,1152445.0,416753.0,0.019169691323963657,fabric,1010421.0,367110.0,7865.0,0.005742275854113339,inside arm,112235.0,99612.0,666.0,0.003153692803803371,ball_pit-s,275968.0,181679.0,3369.0,0.0074161636707038405,banded,2571520.0,272233.0,44387.0,0.0158560902718687
43,texture,pitted,0.019136837413563527,grey-c,159331282.0,1522280.0,567795.0,0.003542391883117108,ceiling,12122565.0,627436.0,58220.0,0.004587220658786974,clouds,116722.0,127508.0,1422.0,0.005856479193436788,ranch_house-s,150528.0,289451.0,2771.0,0.006337944410898243,pitted,1831424.0,720354.0,47916.0,0.019136837413563527
179,texture,perforated,0.01904946144382787,blue-c,61494563.0,1563263.0,477975.0,0.007637841771147714,aquarium,93689.0,716296.0,5479.0,0.006810390475645923,clouds,116722.0,142783.0,1506.0,0.00583723192725553,mountain_snowy-s,1793792.0,322564.0,23137.0,0.011053310714263534,perforated,1793792.0,697841.0,46577.0,0.01904946144382787
73,scene,beach-s,0.018676401442518604,blue-c,61494563.0,1049921.0,247871.0,0.003978884052653071,sea,2272224.0,637714.0,29195.0,0.010134538207677672,roof,443437.0,122415.0,2802.0,0.004976467454044933,beach-s,990976.0,367430.0,24905.0,0.018676401442518604,lined,1568000.0,315568.0,32652.0,0.017640995053260115
302,scene,fairway-s,0.018586869222057805,white-c,72511065.0,1574193.0,380680.0,0.005164943756953605,grass,12961339.0,1129937.0,244396.0,0.017649896583201416,dormer,18308.0,125675.0,602.0,0.004198603720158177,fairway-s,288512.0,620808.0,16593.0,0.018586869222057805,pleated,1505280.0,150463.0,6748.0,0.004092189485110628
388,texture,banded,0.018580975666876786,blue-c,61494563.0,1148835.0,588835.0,0.009488987941144634,sky,36622673.0,719817.0,486495.0,0.013199887833716062,cloud,129326.0,48421.0,929.0,0.005253989978395862,field-cultivated-s,639744.0,416615.0,11646.0,0.0111475591861114,banded,2571520.0,333805.0,52999.0,0.018580975666876786
263,texture,porous,0.018502896584130436,grey-c,159331282.0,1116954.0,452893.0,0.002830663640003572,field,1883336.0,542790.0,22636.0,0.009417971366637681,paw,266872.0,35267.0,535.0,0.001773849153194254,airport-s,175616.0,247771.0,4371.0,0.010431582564866254,porous,1856512.0,345697.0,40007.0,0.018502896584130436
353,object,sky,0.01839708067835757,blue-c,61494563.0,1037909.0,541330.0,0.008732376635358646,sky,36622673.0,877281.0,677427.0,0.01839708067835757,cloud,129326.0,34962.0,1261.0,0.0077349150754169515,pasture-s,852992.0,487686.0,7972.0,0.005981814443695759,,24924928.0,85359.0,76219.0,0.0030568216947190487
110,texture,pleated,0.018298031893638583,yellow-c,34166024.0,2576505.0,395172.0,0.010872097247676083,ceiling,12122565.0,1082857.0,227785.0,0.017552116768252957,water tank,81859.0,215677.0,2459.0,0.008333418056981734,bedroom-s,19167232.0,811569.0,250733.0,0.012709455381033763,pleated,1505280.0,230131.0,31184.0,0.018298031893638583
474,texture,banded,0.0180830258158987,white-c,72511065.0,1089860.0,437522.0,0.005980066290792953,curtain,3110939.0,494109.0,19484.0,0.005434012612799548,upper sash,44217.0,64253.0,965.0,0.008976326682479876,fence-s,150528.0,342183.0,2900.0,0.0059206510266204705,banded,2571520.0,175493.0,48792.0,0.0180830258158987
467,color,purple-c,0.01807386763282876,purple-c,10857154.0,1871341.0,225969.0,0.01807386763282876,bottle,940208.0,667278.0,15215.0,0.0095555342024065,body,1291612.0,233166.0,12243.0,0.0080943581470842,desert-vegetation-s,163072.0,249832.0,6053.0,0.014877682493099434,spiralled,1605632.0,664980.0,38910.0,0.017435123506633055
6,texture,lined,0.018064962749579003,grey-c,159331282.0,1054175.0,267949.0,0.0016734522248497646,house,1833277.0,524011.0,9453.0,0.004026262492892388,crosswalk,241792.0,118677.0,1529.0,0.004259764863208334,jail_cell-s,238336.0,350287.0,3077.0,0.005254924463662974,lined,1568000.0,155585.0,30584.0,0.018064962749579003
10,texture,polka-dotted,0.017445627316917636,red-c,21004512.0,1289543.0,319512.0,0.014540097602939912,ball,122639.0,537655.0,5368.0,0.008196345846706345,arm,2299112.0,183508.0,13352.0,0.005407270494737711,ball_pit-s,275968.0,224507.0,7530.0,0.015275537838906974,polka-dotted,1705984.0,387330.0,35893.0,0.017445627316917636
